,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
0,1.0,1.0,0.9,596.37,0.1535
1,1.0,1.0,1.0,437.8,0.1412
2,1.0,1.0,1.1,279.24,0.1306
