,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
266,1.1999999999999997,0.4,1.1,1986.41,0.2224
267,1.1999999999999997,0.4,1.2,1827.84,0.2072
268,1.1999999999999997,0.5,0.9,2150.59,0.2512
269,1.1999999999999997,0.5,1.0,1992.02,0.2312
270,1.1999999999999997,0.5,1.1,1833.46,0.2142
271,1.1999999999999997,0.5,1.2,1674.89,0.1996
272,1.1999999999999997,0.6,0.9,1997.64,0.2416
273,1.1999999999999997,0.6,1.0,1839.07,0.2224
274,1.1999999999999997,0.6,1.1,1680.51,0.2061
275,1.1999999999999997,0.6,1.2,1521.94,0.192
276,1.1999999999999997,0.7,0.9,1844.69,0.232
277,1.1999999999999997,0.7,1.0,1686.13,0.2136
278,1.1999999999999997,0.7,1.1,1527.56,0.1979
279,1.1999999999999997,0.7,1.2,1369.0,0.1843
280,1.1999999999999997,0.7999999999999999,0.9,1691.74,0.2224
281,1.1999999999999997,0.7999999999999999,1.0,1533.18,0.2048
282,1.1999999999999997,0.7999999999999999,1.1,1374.61,0.1897
283,1.1999999999999997,0.7999999999999999,1.2,1216.05,0.1767
284,1.1999999999999997,0.8999999999999999,0.9,1538.79,0.2128
285,1.1999999999999997,0.8999999999999999,1.0,1380.23,0.1959
286,1.1999999999999997,0.8999999999999999,1.1,1221.66,0.1815
287,1.1999999999999997,0.8999999999999999,1.2,1063.1,0.1691
288,1.1999999999999997,0.9999999999999999,0.9,1385.85,0.2032
289,1.1999999999999997,0.9999999999999999,1.0,1227.28,0.1871
290,1.1999999999999997,0.9999999999999999,1.1,1068.72,0.1733
291,1.1999999999999997,0.9999999999999999,1.2,910.15,0.1614
292,1.1999999999999997,1.0999999999999999,0.9,1232.9,0.1936
293,1.1999999999999997,1.0999999999999999,1.0,1074.33,0.1782
294,1.1999999999999997,1.0999999999999999,1.1,915.77,0.1651
295,1.1999999999999997,1.0999999999999999,1.2,757.2,0.1537
296,1.1999999999999997,1.1999999999999997,0.9,1079.95,0.184
297,1.1999999999999997,1.1999999999999997,1.0,921.38,0.1694
298,1.1999999999999997,1.1999999999999997,1.1,762.82,0.1569
299,1.1999999999999997,1.1999999999999997,1.2,604.25,0.146
300,1.1999999999999997,1.2999999999999998,0.9,927.0,0.1744
301,1.1999999999999997,1.2999999999999998,1.0,768.44,0.1605
302,1.1999999999999997,1.2999999999999998,1.1,609.87,0.1486
303,1.1999999999999997,1.2999999999999998,1.2,451.31,0.1383
304,1.1999999999999997,1.4,0.9,774.05,0.1647
305,1.1999999999999997,1.4,1.0,615.49,0.1516
306,1.1999999999999997,1.4,1.1,456.92,0.1403
307,1.1999999999999997,1.4,1.2,298.36,0.1306
308,1.2999999999999998,0.4,0.9,2698.28,0.2855
309,1.2999999999999998,0.4,1.0,2539.71,0.2628
310,1.2999999999999998,0.4,1.1,2381.15,0.2435
311,1.2999999999999998,0.4,1.2,2222.58,0.2268
312,1.2999999999999998,0.5,0.9,2545.33,0.2759
313,1.2999999999999998,0.5,1.0,2386.76,0.254
314,1.2999999999999998,0.5,1.1,2228.2,0.2353
315,1.2999999999999998,0.5,1.2,2069.63,0.2192
316,1.2999999999999998,0.6,0.9,2392.38,0.2663
317,1.2999999999999998,0.6,1.0,2233.81,0.2452
318,1.2999999999999998,0.6,1.1,2075.25,0.2271
319,1.2999999999999998,0.6,1.2,1916.69,0.2116
320,1.2999999999999998,0.7,0.9,2239.43,0.2567
321,1.2999999999999998,0.7,1.0,2080.87,0.2363
322,1.2999999999999998,0.7,1.1,1922.3,0.219
323,1.2999999999999998,0.7,1.2,1763.74,0.204
324,1.2999999999999998,0.7999999999999999,0.9,2086.48,0.2472
325,1.2999999999999998,0.7999999999999999,1.0,1927.92,0.2275
326,1.2999999999999998,0.7999999999999999,1.1,1769.35,0.2108
327,1.2999999999999998,0.7999999999999999,1.2,1610.79,0.1964
328,1.2999999999999998,0.8999999999999999,0.9,1933.53,0.2376
329,1.2999999999999998,0.8999999999999999,1.0,1774.97,0.2187
330,1.2999999999999998,0.8999999999999999,1.1,1616.4,0.2026
331,1.2999999999999998,0.8999999999999999,1.2,1457.84,0.1888
332,1.2999999999999998,0.9999999999999999,0.9,1780.59,0.228
333,1.2999999999999998,0.9999999999999999,1.0,1622.02,0.2099
334,1.2999999999999998,0.9999999999999999,1.1,1463.46,0.1945
335,1.2999999999999998,0.9999999999999999,1.2,1304.89,0.1811
336,1.2999999999999998,1.0999999999999999,0.9,1627.64,0.2184
337,1.2999999999999998,1.0999999999999999,1.0,1469.07,0.2011
338,1.2999999999999998,1.0999999999999999,1.1,1310.51,0.1863
339,1.2999999999999998,1.0999999999999999,1.2,1151.94,0.1735
340,1.2999999999999998,1.1999999999999997,0.9,1474.69,0.2088
341,1.2999999999999998,1.1999999999999997,1.0,1316.12,0.1922
342,1.2999999999999998,1.1999999999999997,1.1,1157.56,0.1781
343,1.2999999999999998,1.1999999999999997,1.2,999.0,0.1659
344,1.2999999999999998,1.2999999999999998,0.9,1321.74,0.1992
345,1.2999999999999998,1.2999999999999998,1.0,1163.18,0.1834
346,1.2999999999999998,1.2999999999999998,1.1,1004.61,0.1699
347,1.2999999999999998,1.2999999999999998,1.2,846.05,0.1582
348,1.2999999999999998,1.4,0.9,1168.79,0.1896
349,1.2999999999999998,1.4,1.0,1010.23,0.1745
350,1.2999999999999998,1.4,1.1,851.66,0.1616
351,1.2999999999999998,1.4,1.2,693.1,0.1505
352,1.4,0.4,0.9,3093.02,0.3102
353,1.4,0.4,1.0,2934.45,0.2855
354,1.4,0.4,1.1,2775.89,0.2645
355,1.4,0.4,1.2,2617.32,0.2464
356,1.4,0.5,0.9,2940.07,0.3006
357,1.4,0.5,1.0,2781.5,0.2767
358,1.4,0.5,1.1,2622.94,0.2564
359,1.4,0.5,1.2,2464.37,0.2388
360,1.4,0.6,0.9,2787.12,0.291
361,1.4,0.6,1.0,2628.55,0.2679
362,1.4,0.6,1.1,2469.99,0.2482
363,1.4,0.6,1.2,2311.43,0.2312
364,1.4,0.7,0.9,2634.17,0.2815
365,1.4,0.7,1.0,2475.61,0.2591
366,1.4,0.7,1.1,2317.04,0.24
367,1.4,0.7,1.2,2158.48,0.2236
368,1.4,0.7999999999999999,0.9,2481.22,0.2719
369,1.4,0.7999999999999999,1.0,2322.66,0.2503
370,1.4,0.7999999999999999,1.1,2164.09,0.2319
371,1.4,0.7999999999999999,1.2,2005.53,0.216
372,1.4,0.8999999999999999,0.9,2328.27,0.2623
373,1.4,0.8999999999999999,1.0,2169.71,0.2415
374,1.4,0.8999999999999999,1.1,2011.14,0.2237
375,1.4,0.8999999999999999,1.2,1852.58,0.2084
376,1.4,0.9999999999999999,0.9,2175.33,0.2527
377,1.4,0.9999999999999999,1.0,2016.76,0.2327
378,1.4,0.9999999999999999,1.1,1858.2,0.2156
379,1.4,0.9999999999999999,1.2,1699.63,0.2008
380,1.4,1.0999999999999999,0.9,2022.38,0.2432
381,1.4,1.0999999999999999,1.0,1863.81,0.2238
382,1.4,1.0999999999999999,1.1,1705.25,0.2074
383,1.4,1.0999999999999999,1.2,1546.68,0.1932
384,1.4,1.1999999999999997,0.9,1869.43,0.2336
385,1.4,1.1999999999999997,1.0,1710.86,0.215
386,1.4,1.1999999999999997,1.1,1552.3,0.1992
387,1.4,1.1999999999999997,1.2,1393.74,0.1856
388,1.4,1.2999999999999998,0.9,1716.48,0.224
389,1.4,1.2999999999999998,1.0,1557.92,0.2062
390,1.4,1.2999999999999998,1.1,1399.35,0.191
391,1.4,1.2999999999999998,1.2,1240.79,0.1779
392,1.4,1.4,0.9,1563.53,0.2144
393,1.4,1.4,1.0,1404.97,0.1974
394,1.4,1.4,1.1,1246.4,0.1828
395,1.4,1.4,1.2,1087.84,0.1703
396,1.4999999999999998,0.4,0.9,3487.76,0.3349
397,1.4999999999999998,0.4,1.0,3329.19,0.3082
398,1.4999999999999998,0.4,1.1,3170.63,0.2855
399,1.4999999999999998,0.4,1.2,3012.06,0.266
400,1.4999999999999998,0.5,0.9,3334.81,0.3253
401,1.4999999999999998,0.5,1.0,3176.24,0.2994
402,1.4999999999999998,0.5,1.1,3017.68,0.2774
403,1.4999999999999998,0.5,1.2,2859.11,0.2584
404,1.4999999999999998,0.6,0.9,3181.86,0.3158
405,1.4999999999999998,0.6,1.0,3023.29,0.2906
406,1.4999999999999998,0.6,1.1,2864.73,0.2692
407,1.4999999999999998,0.6,1.2,2706.17,0.2508
408,1.4999999999999998,0.7,0.9,3028.91,0.3062
409,1.4999999999999998,0.7,1.0,2870.35,0.2818
410,1.4999999999999998,0.7,1.1,2711.78,0.2611
411,1.4999999999999998,0.7,1.2,2553.22,0.2432
412,1.4999999999999998,0.7999999999999999,0.9,2875.96,0.2966
413,1.4999999999999998,0.7999999999999999,1.0,2717.4,0.273
414,1.4999999999999998,0.7999999999999999,1.1,2558.83,0.2529
415,1.4999999999999998,0.7999999999999999,1.2,2400.27,0.2356
416,1.4999999999999998,0.8999999999999999,0.9,2723.01,0.287
417,1.4999999999999998,0.8999999999999999,1.0,2564.45,0.2642
418,1.4999999999999998,0.8999999999999999,1.1,2405.88,0.2448
419,1.4999999999999998,0.8999999999999999,1.2,2247.32,0.228
420,1.4999999999999998,0.9999999999999999,0.9,2570.07,0.2775
421,1.4999999999999998,0.9999999999999999,1.0,2411.5,0.2554
422,1.4999999999999998,0.9999999999999999,1.1,2252.94,0.2366
423,1.4999999999999998,0.9999999999999999,1.2,2094.37,0.2204
424,1.4999999999999998,1.0999999999999999,0.9,2417.12,0.2679
425,1.4999999999999998,1.0999999999999999,1.0,2258.55,0.2466
426,1.4999999999999998,1.0999999999999999,1.1,2099.99,0.2285
427,1.4999999999999998,1.0999999999999999,1.2,1941.42,0.2128
428,1.4999999999999998,1.1999999999999997,0.9,2264.17,0.2583
429,1.4999999999999998,1.1999999999999997,1.0,2105.6,0.2378
430,1.4999999999999998,1.1999999999999997,1.1,1947.04,0.2203
431,1.4999999999999998,1.1999999999999997,1.2,1788.48,0.2052
432,1.4999999999999998,1.2999999999999998,0.9,2111.22,0.2487
433,1.4999999999999998,1.2999999999999998,1.0,1952.66,0.229
434,1.4999999999999998,1.2999999999999998,1.1,1794.09,0.2121
435,1.4999999999999998,1.2999999999999998,1.2,1635.53,0.1976
436,1.4999999999999998,1.4,0.9,1958.27,0.2391
437,1.4999999999999998,1.4,1.0,1799.71,0.2201
438,1.4999999999999998,1.4,1.1,1641.14,0.204
439,1.4999999999999998,1.4,1.2,1482.58,0.19
440,1.5999999999999996,0.4,0.9,3882.5,0.3596
441,1.5999999999999996,0.4,1.0,3723.93,0.331
442,1.5999999999999996,0.4,1.1,3565.37,0.3066
443,1.5999999999999996,0.4,1.2,3406.8,0.2856
444,1.5999999999999996,0.5,0.9,3729.55,0.3501
445,1.5999999999999996,0.5,1.0,3570.98,0.3222
446,1.5999999999999996,0.5,1.1,3412.42,0.2984
447,1.5999999999999996,0.5,1.2,3253.85,0.278
448,1.5999999999999996,0.6,0.9,3576.6,0.3405
449,1.5999999999999996,0.6,1.0,3418.03,0.3134
450,1.5999999999999996,0.6,1.1,3259.47,0.2903
451,1.5999999999999996,0.6,1.2,3100.91,0.2704
452,1.5999999999999996,0.7,0.9,3423.65,0.3309
453,1.5999999999999996,0.7,1.0,3265.09,0.3046
454,1.5999999999999996,0.7,1.1,3106.52,0.2821
455,1.5999999999999996,0.7,1.2,2947.96,0.2628
456,1.5999999999999996,0.7999999999999999,0.9,3270.7,0.3213
457,1.5999999999999996,0.7999999999999999,1.0,3112.14,0.2958
458,1.5999999999999996,0.7999999999999999,1.1,2953.57,0.274
459,1.5999999999999996,0.7999999999999999,1.2,2795.01,0.2552
460,1.5999999999999996,0.8999999999999999,0.9,3117.75,0.3118
461,1.5999999999999996,0.8999999999999999,1.0,2959.19,0.2869
462,1.5999999999999996,0.8999999999999999,1.1,2800.62,0.2658
463,1.5999999999999996,0.8999999999999999,1.2,2642.06,0.2476
