,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
0,1.0,1.0,1.0,146.0,0.1262
1,1.0,1.0,1.1,19.76,0.1167
2,1.0,1.1,1.0,97.35,0.1226
3,1.0,1.1,1.1,-28.9,0.1133
