,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
102,1.4,1.0,1.1,903.64,0.1768
103,1.4,1.0,1.2,777.4,0.1647
104,1.4,1.1,0.9,1107.48,0.2035
105,1.4,1.1,1.0,981.23,0.1874
106,1.4,1.1,1.1,854.99,0.1736
107,1.4,1.1,1.2,728.74,0.1616
108,1.4999999999999998,0.9,0.9,1425.76,0.2286
109,1.4999999999999998,0.9,1.0,1299.51,0.2104
110,1.4999999999999998,0.9,1.1,1173.27,0.195
111,1.4999999999999998,0.9,1.2,1047.02,0.1816
112,1.4999999999999998,1.0,0.9,1377.1,0.2248
113,1.4999999999999998,1.0,1.0,1250.86,0.2069
114,1.4999999999999998,1.0,1.1,1124.61,0.1917
115,1.4999999999999998,1.0,1.2,998.37,0.1786
116,1.4999999999999998,1.1,0.9,1328.45,0.2209
117,1.4999999999999998,1.1,1.0,1202.2,0.2034
118,1.4999999999999998,1.1,1.1,1075.96,0.1884
119,1.4999999999999998,1.1,1.2,949.71,0.1755
120,1.5999999999999996,0.9,0.9,1646.73,0.246
121,1.5999999999999996,0.9,1.0,1520.48,0.2264
122,1.5999999999999996,0.9,1.1,1394.24,0.2098
123,1.5999999999999996,0.9,1.2,1267.99,0.1954
124,1.5999999999999996,1.0,0.9,1598.07,0.2421
125,1.5999999999999996,1.0,1.0,1471.83,0.2229
126,1.5999999999999996,1.0,1.1,1345.58,0.2065
127,1.5999999999999996,1.0,1.2,1219.34,0.1924
128,1.5999999999999996,1.1,0.9,1549.42,0.2383
129,1.5999999999999996,1.1,1.0,1423.17,0.2194
130,1.5999999999999996,1.1,1.1,1296.93,0.2033
131,1.5999999999999996,1.1,1.2,1170.68,0.1894
132,1.6999999999999997,0.9,0.9,1867.7,0.2634
133,1.6999999999999997,0.9,1.0,1741.45,0.2424
134,1.6999999999999997,0.9,1.1,1615.21,0.2246
135,1.6999999999999997,0.9,1.2,1488.97,0.2093
136,1.6999999999999997,1.0,0.9,1819.04,0.2595
137,1.6999999999999997,1.0,1.0,1692.8,0.2389
138,1.6999999999999997,1.0,1.1,1566.55,0.2214
139,1.6999999999999997,1.0,1.2,1440.31,0.2062
140,1.6999999999999997,1.1,0.9,1770.39,0.2557
141,1.6999999999999997,1.1,1.0,1644.14,0.2354
142,1.6999999999999997,1.1,1.1,1517.9,0.2181
143,1.6999999999999997,1.1,1.2,1391.65,0.2032
144,1.7999999999999998,0.9,0.9,2088.67,0.2807
145,1.7999999999999998,0.9,1.0,1962.43,0.2584
