,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
0,1.0,0.4,1.0,1355.49,0.1945
1,1.0,0.5,1.0,1202.54,0.1857
2,1.0,0.6,1.0,1049.59,0.1768
3,1.0,0.7,1.0,896.65,0.1679
4,1.0,0.7999999999999999,1.0,743.7,0.159
5,1.0,0.8999999999999999,1.0,590.75,0.1501
6,1.0,0.9999999999999999,1.0,437.8,0.1412
7,1.0,1.0999999999999999,1.0,284.85,0.1322
8,1.0,1.1999999999999997,1.0,131.9,0.1232
9,1.0,1.2999999999999998,1.0,-21.04,0.1141
10,1.0,1.4,1.0,-173.99,0.1049
