,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
0,1.0,1.0,1.0,858.87,0.1792
1,1.0,1.0,1.1,734.03,0.166
2,1.0,1.1,1.0,705.99,0.1679
3,1.0,1.1,1.1,581.14,0.1555
