,R_AdjustFact,E_AdjustFact,FCI_AdjustFact,NPV,IRR
206,1.0999999999999999,1.1999999999999997,1.1,823.0,0.172
207,1.0999999999999999,1.1999999999999997,1.2,698.16,0.1602
208,1.0999999999999999,1.2999999999999998,0.9,919.8,0.1895
209,1.0999999999999999,1.2999999999999998,1.0,794.96,0.1745
210,1.0999999999999999,1.2999999999999998,1.1,670.11,0.1616
211,1.0999999999999999,1.2999999999999998,1.2,545.27,0.1505
212,1.0999999999999999,1.4,0.9,766.91,0.1773
213,1.0999999999999999,1.4,1.0,642.07,0.1632
214,1.0999999999999999,1.4,1.1,517.23,0.1511
215,1.0999999999999999,1.4,1.2,392.38,0.1407
216,1.1999999999999997,0.6,0.9,2384.74,0.3061
217,1.1999999999999997,0.6,1.0,2259.89,0.2818
218,1.1999999999999997,0.6,1.1,2135.05,0.261
219,1.1999999999999997,0.6,1.2,2010.21,0.2432
220,1.1999999999999997,0.7,0.9,2231.85,0.2939
221,1.1999999999999997,0.7,1.0,2107.01,0.2706
222,1.1999999999999997,0.7,1.1,1982.17,0.2507
223,1.1999999999999997,0.7,1.2,1857.32,0.2335
224,1.1999999999999997,0.7999999999999999,0.9,2078.97,0.2818
225,1.1999999999999997,0.7999999999999999,1.0,1954.12,0.2594
226,1.1999999999999997,0.7999999999999999,1.1,1829.28,0.2403
227,1.1999999999999997,0.7999999999999999,1.2,1704.44,0.2239
228,1.1999999999999997,0.8999999999999999,0.9,1926.08,0.2696
229,1.1999999999999997,0.8999999999999999,1.0,1801.24,0.2482
230,1.1999999999999997,0.8999999999999999,1.1,1676.4,0.23
231,1.1999999999999997,0.8999999999999999,1.2,1551.55,0.2142
232,1.1999999999999997,0.9999999999999999,0.9,1773.2,0.2575
233,1.1999999999999997,0.9999999999999999,1.0,1648.35,0.237
234,1.1999999999999997,0.9999999999999999,1.1,1523.51,0.2196
235,1.1999999999999997,0.9999999999999999,1.2,1398.67,0.2046
236,1.1999999999999997,1.0999999999999999,0.9,1620.31,0.2453
237,1.1999999999999997,1.0999999999999999,1.0,1495.47,0.2258
238,1.1999999999999997,1.0999999999999999,1.1,1370.62,0.2092
239,1.1999999999999997,1.0999999999999999,1.2,1245.78,0.1949
240,1.1999999999999997,1.1999999999999997,0.9,1467.42,0.2332
241,1.1999999999999997,1.1999999999999997,1.0,1342.58,0.2146
242,1.1999999999999997,1.1999999999999997,1.1,1217.74,0.1989
243,1.1999999999999997,1.1999999999999997,1.2,1092.9,0.1853
244,1.1999999999999997,1.2999999999999998,0.9,1314.54,0.221
245,1.1999999999999997,1.2999999999999998,1.0,1189.7,0.2034
246,1.1999999999999997,1.2999999999999998,1.1,1064.85,0.1885
247,1.1999999999999997,1.2999999999999998,1.2,940.01,0.1756
248,1.1999999999999997,1.4,0.9,1161.65,0.2088
249,1.1999999999999997,1.4,1.0,1036.81,0.1922
250,1.1999999999999997,1.4,1.1,911.97,0.1781
251,1.1999999999999997,1.4,1.2,787.12,0.1659
252,1.2999999999999998,0.6,0.9,2779.48,0.3375
253,1.2999999999999998,0.6,1.0,2654.63,0.3106
254,1.2999999999999998,0.6,1.1,2529.79,0.2877
255,1.2999999999999998,0.6,1.2,2404.95,0.268
256,1.2999999999999998,0.7,0.9,2626.59,0.3253
257,1.2999999999999998,0.7,1.0,2501.75,0.2994
258,1.2999999999999998,0.7,1.1,2376.91,0.2774
259,1.2999999999999998,0.7,1.2,2252.06,0.2584
260,1.2999999999999998,0.7999999999999999,0.9,2473.71,0.3132
261,1.2999999999999998,0.7999999999999999,1.0,2348.86,0.2883
262,1.2999999999999998,0.7999999999999999,1.1,2224.02,0.2671
263,1.2999999999999998,0.7999999999999999,1.2,2099.18,0.2488
264,1.2999999999999998,0.8999999999999999,0.9,2320.82,0.301
265,1.2999999999999998,0.8999999999999999,1.0,2195.98,0.2771
266,1.2999999999999998,0.8999999999999999,1.1,2071.14,0.2567
267,1.2999999999999998,0.8999999999999999,1.2,1946.29,0.2391
268,1.2999999999999998,0.9999999999999999,0.9,2167.94,0.2889
269,1.2999999999999998,0.9999999999999999,1.0,2043.09,0.2659
270,1.2999999999999998,0.9999999999999999,1.1,1918.25,0.2464
271,1.2999999999999998,0.9999999999999999,1.2,1793.41,0.2295
272,1.2999999999999998,1.0999999999999999,0.9,2015.05,0.2767
273,1.2999999999999998,1.0999999999999999,1.0,1890.21,0.2547
274,1.2999999999999998,1.0999999999999999,1.1,1765.36,0.236
275,1.2999999999999998,1.0999999999999999,1.2,1640.52,0.2199
276,1.2999999999999998,1.1999999999999997,0.9,1862.16,0.2646
277,1.2999999999999998,1.1999999999999997,1.0,1737.32,0.2435
278,1.2999999999999998,1.1999999999999997,1.1,1612.48,0.2256
279,1.2999999999999998,1.1999999999999997,1.2,1487.64,0.2102
280,1.2999999999999998,1.2999999999999998,0.9,1709.28,0.2524
281,1.2999999999999998,1.2999999999999998,1.0,1584.44,0.2324
282,1.2999999999999998,1.2999999999999998,1.1,1459.59,0.2153
283,1.2999999999999998,1.2999999999999998,1.2,1334.75,0.2006
284,1.2999999999999998,1.4,0.9,1556.39,0.2402
285,1.2999999999999998,1.4,1.0,1431.55,0.2212
286,1.2999999999999998,1.4,1.1,1306.71,0.2049
287,1.2999999999999998,1.4,1.2,1181.86,0.1909
288,1.4,0.6,0.9,3174.22,0.3688
289,1.4,0.6,1.0,3049.37,0.3395
290,1.4,0.6,1.1,2924.53,0.3145
291,1.4,0.6,1.2,2799.69,0.2929
292,1.4,0.7,0.9,3021.33,0.3567
293,1.4,0.7,1.0,2896.49,0.3283
294,1.4,0.7,1.1,2771.65,0.3041
295,1.4,0.7,1.2,2646.8,0.2833
296,1.4,0.7999999999999999,0.9,2868.45,0.3445
297,1.4,0.7999999999999999,1.0,2743.6,0.3171
298,1.4,0.7999999999999999,1.1,2618.76,0.2938
299,1.4,0.7999999999999999,1.2,2493.92,0.2736
300,1.4,0.8999999999999999,0.9,2715.56,0.3324
301,1.4,0.8999999999999999,1.0,2590.72,0.3059
302,1.4,0.8999999999999999,1.1,2465.88,0.2834
303,1.4,0.8999999999999999,1.2,2341.03,0.264
304,1.4,0.9999999999999999,0.9,2562.68,0.3202
305,1.4,0.9999999999999999,1.0,2437.83,0.2948
306,1.4,0.9999999999999999,1.1,2312.99,0.2731
307,1.4,0.9999999999999999,1.2,2188.15,0.2544
308,1.4,1.0999999999999999,0.9,2409.79,0.3081
309,1.4,1.0999999999999999,1.0,2284.95,0.2836
310,1.4,1.0999999999999999,1.1,2160.1,0.2627
311,1.4,1.0999999999999999,1.2,2035.26,0.2447
312,1.4,1.1999999999999997,0.9,2256.9,0.2959
313,1.4,1.1999999999999997,1.0,2132.06,0.2724
314,1.4,1.1999999999999997,1.1,2007.22,0.2524
315,1.4,1.1999999999999997,1.2,1882.38,0.2351
316,1.4,1.2999999999999998,0.9,2104.02,0.2838
317,1.4,1.2999999999999998,1.0,1979.18,0.2612
318,1.4,1.2999999999999998,1.1,1854.33,0.242
319,1.4,1.2999999999999998,1.2,1729.49,0.2255
320,1.4,1.4,0.9,1951.13,0.2716
321,1.4,1.4,1.0,1826.29,0.25
322,1.4,1.4,1.1,1701.45,0.2317
323,1.4,1.4,1.2,1576.6,0.2158
324,1.4999999999999998,0.6,0.9,3568.96,0.4002
325,1.4999999999999998,0.6,1.0,3444.11,0.3683
326,1.4999999999999998,0.6,1.1,3319.27,0.3412
327,1.4999999999999998,0.6,1.2,3194.43,0.3178
328,1.4999999999999998,0.7,0.9,3416.07,0.3881
329,1.4999999999999998,0.7,1.0,3291.23,0.3571
330,1.4999999999999998,0.7,1.1,3166.39,0.3308
331,1.4999999999999998,0.7,1.2,3041.54,0.3081
332,1.4999999999999998,0.7999999999999999,0.9,3263.19,0.3759
333,1.4999999999999998,0.7999999999999999,1.0,3138.34,0.346
334,1.4999999999999998,0.7999999999999999,1.1,3013.5,0.3205
335,1.4999999999999998,0.7999999999999999,1.2,2888.66,0.2985
336,1.4999999999999998,0.8999999999999999,0.9,3110.3,0.3638
337,1.4999999999999998,0.8999999999999999,1.0,2985.46,0.3348
338,1.4999999999999998,0.8999999999999999,1.1,2860.62,0.3101
339,1.4999999999999998,0.8999999999999999,1.2,2735.77,0.2889
340,1.4999999999999998,0.9999999999999999,0.9,2957.42,0.3516
341,1.4999999999999998,0.9999999999999999,1.0,2832.57,0.3236
342,1.4999999999999998,0.9999999999999999,1.1,2707.73,0.2998
343,1.4999999999999998,0.9999999999999999,1.2,2582.89,0.2793
344,1.4999999999999998,1.0999999999999999,0.9,2804.53,0.3395
345,1.4999999999999998,1.0999999999999999,1.0,2679.69,0.3124
346,1.4999999999999998,1.0999999999999999,1.1,2554.84,0.2894
347,1.4999999999999998,1.0999999999999999,1.2,2430.0,0.2696
348,1.4999999999999998,1.1999999999999997,0.9,2651.64,0.3273
349,1.4999999999999998,1.1999999999999997,1.0,2526.8,0.3013
350,1.4999999999999998,1.1999999999999997,1.1,2401.96,0.2791
351,1.4999999999999998,1.1999999999999997,1.2,2277.12,0.26
352,1.4999999999999998,1.2999999999999998,0.9,2498.76,0.3152
353,1.4999999999999998,1.2999999999999998,1.0,2373.92,0.2901
354,1.4999999999999998,1.2999999999999998,1.1,2249.07,0.2687
355,1.4999999999999998,1.2999999999999998,1.2,2124.23,0.2504
356,1.4999999999999998,1.4,0.9,2345.87,0.303
357,1.4999999999999998,1.4,1.0,2221.03,0.2789
358,1.4999999999999998,1.4,1.1,2096.19,0.2584
359,1.4999999999999998,1.4,1.2,1971.35,0.2407
360,1.5999999999999996,0.6,0.9,3963.7,0.4316
361,1.5999999999999996,0.6,1.0,3838.86,0.3972
362,1.5999999999999996,0.6,1.1,3714.01,0.3679
363,1.5999999999999996,0.6,1.2,3589.17,0.3426
364,1.5999999999999996,0.7,0.9,3810.81,0.4194
365,1.5999999999999996,0.7,1.0,3685.97,0.386
366,1.5999999999999996,0.7,1.1,3561.13,0.3575
367,1.5999999999999996,0.7,1.2,3436.28,0.333
368,1.5999999999999996,0.7999999999999999,0.9,3657.93,0.4073
369,1.5999999999999996,0.7999999999999999,1.0,3533.08,0.3748
370,1.5999999999999996,0.7999999999999999,1.1,3408.24,0.3472
371,1.5999999999999996,0.7999999999999999,1.2,3283.4,0.3234
372,1.5999999999999996,0.8999999999999999,0.9,3505.04,0.3951
373,1.5999999999999996,0.8999999999999999,1.0,3380.2,0.3636
374,1.5999999999999996,0.8999999999999999,1.1,3255.36,0.3368
375,1.5999999999999996,0.8999999999999999,1.2,3130.51,0.3137
376,1.5999999999999996,0.9999999999999999,0.9,3352.16,0.383
377,1.5999999999999996,0.9999999999999999,1.0,3227.31,0.3525
378,1.5999999999999996,0.9999999999999999,1.1,3102.47,0.3265
379,1.5999999999999996,0.9999999999999999,1.2,2977.63,0.3041
380,1.5999999999999996,1.0999999999999999,0.9,3199.27,0.3708
381,1.5999999999999996,1.0999999999999999,1.0,3074.43,0.3413
382,1.5999999999999996,1.0999999999999999,1.1,2949.58,0.3162
383,1.5999999999999996,1.0999999999999999,1.2,2824.74,0.2945
384,1.5999999999999996,1.1999999999999997,0.9,3046.38,0.3587
385,1.5999999999999996,1.1999999999999997,1.0,2921.54,0.3301
386,1.5999999999999996,1.1999999999999997,1.1,2796.7,0.3058
387,1.5999999999999996,1.1999999999999997,1.2,2671.86,0.2849
388,1.5999999999999996,1.2999999999999998,0.9,2893.5,0.3465
389,1.5999999999999996,1.2999999999999998,1.0,2768.66,0.3189
390,1.5999999999999996,1.2999999999999998,1.1,2643.81,0.2955
391,1.5999999999999996,1.2999999999999998,1.2,2518.97,0.2752
392,1.5999999999999996,1.4,0.9,2740.61,0.3344
393,1.5999999999999996,1.4,1.0,2615.77,0.3078
394,1.5999999999999996,1.4,1.1,2490.93,0.2851
395,1.5999999999999996,1.4,1.2,2366.09,0.2656
396,1.6999999999999997,0.6,0.9,4358.44,0.463
397,1.6999999999999997,0.6,1.0,4233.6,0.426
398,1.6999999999999997,0.6,1.1,4108.75,0.3946
399,1.6999999999999997,0.6,1.2,3983.91,0.3675
400,1.6999999999999997,0.7,0.9,4205.55,0.4508
401,1.6999999999999997,0.7,1.0,4080.71,0.4148
402,1.6999999999999997,0.7,1.1,3955.87,0.3842
403,1.6999999999999997,0.7,1.2,3831.02,0.3579
404,1.6999999999999997,0.7999999999999999,0.9,4052.67,0.4387
405,1.6999999999999997,0.7999999999999999,1.0,3927.82,0.4037
406,1.6999999999999997,0.7999999999999999,1.1,3802.98,0.3739
407,1.6999999999999997,0.7999999999999999,1.2,3678.14,0.3482
408,1.6999999999999997,0.8999999999999999,0.9,3899.78,0.4265
409,1.6999999999999997,0.8999999999999999,1.0,3774.94,0.3925
410,1.6999999999999997,0.8999999999999999,1.1,3650.1,0.3635
411,1.6999999999999997,0.8999999999999999,1.2,3525.25,0.3386
412,1.6999999999999997,0.9999999999999999,0.9,3746.9,0.4144
413,1.6999999999999997,0.9999999999999999,1.0,3622.05,0.3813
414,1.6999999999999997,0.9999999999999999,1.1,3497.21,0.3532
415,1.6999999999999997,0.9999999999999999,1.2,3372.37,0.329
416,1.6999999999999997,1.0999999999999999,0.9,3594.01,0.4022
417,1.6999999999999997,1.0999999999999999,1.0,3469.17,0.3701
418,1.6999999999999997,1.0999999999999999,1.1,3344.32,0.3429
419,1.6999999999999997,1.0999999999999999,1.2,3219.48,0.3193
420,1.6999999999999997,1.1999999999999997,0.9,3441.12,0.3901
421,1.6999999999999997,1.1999999999999997,1.0,3316.28,0.359
422,1.6999999999999997,1.1999999999999997,1.1,3191.44,0.3325
423,1.6999999999999997,1.1999999999999997,1.2,3066.6,0.3097
424,1.6999999999999997,1.2999999999999998,0.9,3288.24,0.3779
425,1.6999999999999997,1.2999999999999998,1.0,3163.4,0.3478
426,1.6999999999999997,1.2999999999999998,1.1,3038.55,0.3222
427,1.6999999999999997,1.2999999999999998,1.2,2913.71,0.3001
428,1.6999999999999997,1.4,0.9,3135.35,0.3658
429,1.6999999999999997,1.4,1.0,3010.51,0.3366
430,1.6999999999999997,1.4,1.1,2885.67,0.3118
431,1.6999999999999997,1.4,1.2,2760.83,0.2905
